code,ingredient,dosage,name,price
2647709M1110,ベタメタゾン吉草酸エステル・ゲンタマイシン硫酸塩,１ｇ,ルリクールＶＧ軟膏０．１２％,26.5
2647709M1137,ベタメタゾン吉草酸エステル・ゲンタマイシン硫酸塩,１ｇ,デキサンＶＧ軟膏０．１２％,27.7
2647709M1145,ベタメタゾン吉草酸エステル・ゲンタマイシン硫酸塩,１ｇ,ベトノバールＧ軟膏０．１２％,27.7
2647709N1043,ベタメタゾン吉草酸エステル・ゲンタマイシン硫酸塩,１ｇ,デルモゾールＧクリーム,27.7
2647709N1060,ベタメタゾン吉草酸エステル・ゲンタマイシン硫酸塩,１ｇ,リンデロン－ＶＧクリーム０．１２％,27.7
2647709N1078,ベタメタゾン吉草酸エステル・ゲンタマイシン硫酸塩,１ｇ,ベトノバールＧクリーム０．１２％,27.7
2647709Q1031,ベタメタゾン吉草酸エステル・ゲンタマイシン硫酸塩,１ｍＬ,デルモゾールＧローション,27.7
2647709Q1040,ベタメタゾン吉草酸エステル・ゲンタマイシン硫酸塩,１ｍＬ,リンデロン－ＶＧローション,27.7
2649700X1013,塩化亜鉛,１ｇ,塩化亜鉛,9.9
2649701Q1021,水酸化カルシウム,１０ｍＬ,石灰水（司生堂）,7.3
2649702X1012,硫酸亜鉛水和物,１０ｇ,硫酸亜鉛水和物,9.1
2649703X1017,硫酸アルミニウムカリウム水和物,１０ｇ,硫酸アルミニウムカリウム水和物,10.1
2649704M1015,亜鉛華,１０ｇ,亜鉛華軟膏,20.8
2649704M1066,亜鉛華,１０ｇ,亜鉛華軟膏「コザカイ・Ｍ」,33.0
2649704M1074,亜鉛華,１０ｇ,亜鉛華軟膏　シオエ,33.0
2649704M1112,亜鉛華,１０ｇ,亜鉛華軟膏〈ハチ〉,26.6
2649704M1171,亜鉛華,１０ｇ,亜鉛華軟膏「ニッコー」,33.0
2649704M1180,亜鉛華,１０ｇ,亜鉛華軟膏「ヨシダ」,33.0
2649704M1201,亜鉛華,１０ｇ,亜鉛華軟膏「東豊」,27.0
2649704M1228,亜鉛華,１０ｇ,亜鉛華軟膏「日医工」,33.0
2649705X1016,亜鉛華デンプン,１０ｇ,亜鉛華デンプン,22.1
2649705X1059,亜鉛華デンプン,１０ｇ,亜鉛華デンプン「コザカイ・Ｍ」,22.6
2649708X1010,酸化亜鉛,１０ｇ,酸化亜鉛,20.1
2649708X1060,酸化亜鉛,１０ｇ,酸化亜鉛「ケンエー」,25.8
2649708X1206,酸化亜鉛,１０ｇ,酸化亜鉛（山善）,22.5
2649708X1281,酸化亜鉛,１０ｇ,酸化亜鉛「日医工」,22.5
2649708X1303,酸化亜鉛,１０ｇ,酸化亜鉛「ＶＴＲＳ」原末,22.2
2649709X1014,チンク油,１０ｇ,チンク油,7.3
2649709X1162,チンク油,１０ｇ,チンク油「東海」,15.5
2649709X1278,チンク油,１０ｇ,チンク油「ニッコー」,23.3
2649709X1308,チンク油,１０ｇ,チンク油「東豊」,20.7
2649709X1324,チンク油,１０ｇ,チンク油「日医工」,23.3
2649710M2025,亜鉛華,１０ｇ,亜鉛華（１０％）単軟膏「コザカイ・Ｍ」,26.7
2649710M2033,亜鉛華,１０ｇ,亜鉛華（１０％）単軟膏シオエ,26.7
2649710M2050,亜鉛華,１０ｇ,亜鉛華（１０％）単軟膏「ニッコー」,26.7
2649710M2068,亜鉛華,１０ｇ,亜鉛華（１０％）単軟膏「ホエイ」,17.5
2649710M2092,亜鉛華,１０ｇ,亜鉛華（１０％）単軟膏「ヨシダ」,26.7
2649710S1036,亜鉛華,５ｇ,ボチシート２０％,17.2
2649711Q1025,カンタリスチンキ,１ｍＬ,カンタリスチンキ（司生堂）,12.5
2649712X1016,トウガラシチンキ,１０ｍＬ,トウガラシチンキ,26.9
2649713X1010,イクタモール,１０ｇ,イクタモール,36.7
2649715X1010,次没食子酸ビスマス,１ｇ,次没食子酸ビスマス,12.6
2649716M1042,ジメチルイソプロピルアズレン,０．０３３％１０ｇ,アズノール軟膏０．０３３％,53.0
2649719M1178,インドメタシン,１％１ｇ,イドメシンコーワゲル１％,3.8
2649719M1186,インドメタシン,１％１ｇ,インテバン軟膏１％,3.7
2649719N1017,インドメタシン,１％１ｇ,インドメタシン１％クリーム,2.1
2649719N1092,インドメタシン,１％１ｇ,イドメシンコーワクリーム１％,3.8
2649719N1106,インドメタシン,１％１ｇ,インテバンクリーム１％,3.7
2649719Q1030,インドメタシン,１％１ｇ,イドメシンコーワゾル１％,3.8
2649719Q2087,インドメタシン,１％１ｍＬ,インテバン外用液１％,3.7
2649719S1185,インドメタシン,１０ｃｍ×１４ｃｍ１枚,カトレップパップ７０ｍｇ,17.1
2649719S1193,インドメタシン,１０ｃｍ×１４ｃｍ１枚,イドメシンコーワパップ７０ｍｇ,17.1
2649719S1207,インドメタシン,１０ｃｍ×１４ｃｍ１枚,ハップスターＩＤ７０ｍｇ,11.8
2649719S1215,インドメタシン,１０ｃｍ×１４ｃｍ１枚,アコニップパップ７０ｍｇ,11.4
2649719S1223,インドメタシン,１０ｃｍ×１４ｃｍ１枚,インサイドパップ７０ｍｇ,16.7
2649719S1240,インドメタシン,１０ｃｍ×１４ｃｍ１枚,インテナースパップ７０ｍｇ,11.5
2649719S1258,インドメタシン,１０ｃｍ×１４ｃｍ１枚,インドメタシンパップ７０ｍｇ「日医工」,17.1
2649719S1290,インドメタシン,１０ｃｍ×１４ｃｍ１枚,ラクティオンパップ７０ｍｇ,17.1
2649719S1304,インドメタシン,１０ｃｍ×１４ｃｍ１枚,インドメタシンパップ７０ｍｇ「ＹＤ」,17.1
2649719S1312,インドメタシン,１０ｃｍ×１４ｃｍ１枚,コリフメシンパップ７０ｍｇ,13.3
2649719S1339,インドメタシン,１０ｃｍ×１４ｃｍ１枚,インドメタシンパップ７０ｍｇ「三友」,17.1
2649719S1347,インドメタシン,１０ｃｍ×１４ｃｍ１枚,カトレップテープ７０ｍｇ,17.1
2649719S1355,インドメタシン,１０ｃｍ×１４ｃｍ１枚,インドメタシンパップ７０ｍｇ「ＢＭＤ」,17.1
2649719S1363,インドメタシン,１０ｃｍ×１４ｃｍ１枚,インドメタシンパップ７０ｍｇ「ハラサワ」,17.1
2649719S1371,インドメタシン,１０ｃｍ×１４ｃｍ１枚,イドメシンパップ７０ｍｇ,17.1
2649719S2041,インドメタシン,７ｃｍ×１０ｃｍ１枚,カトレップテープ３５ｍｇ,12.3
2649720M1049,グリチルレチン酸,１％１ｇ,デルマクリンＡ軟膏１％,10.4
2649720N1028,グリチルレチン酸,１％１ｇ,デルマクリンクリーム１％,10.4
2649720N2024,グリチルレチン酸,２％１ｇ,ハイデルマートクリーム２％,11.6
2649722N1027,クロタミトン,１０％１０ｇ,オイラックスクリーム１０％,58.1
2649724M1039,ビタミンＡ油,５，０００単位１ｇ,ザーネ軟膏０．５％,2.2
2649726M1046,ベンダザック,３％１ｇ,ジルダザック軟膏３％,17.0
2649726M1070,ベンダザック,３％１ｇ,ベンダザック軟膏３％「イワキ」,17.0
2649727M1040,ウフェナマート,５％１ｇ,コンベック軟膏５％,14.3
2649727M1059,ウフェナマート,５％１ｇ,フエナゾール軟膏５％,14.9
2649727N1046,ウフェナマート,５％１ｇ,コンベッククリーム５％,14.3
2649727N1054,ウフェナマート,５％１ｇ,フエナゾールクリーム５％,14.9
2649728M1061,イブプロフェンピコノール,５％１ｇ,ベシカム軟膏５％,14.0
2649728M1070,イブプロフェンピコノール,５％１ｇ,スタデルム軟膏５％,12.3
2649728N1067,イブプロフェンピコノール,５％１ｇ,ベシカムクリーム５％,14.0
2649728N1075,イブプロフェンピコノール,５％１ｇ,スタデルムクリーム５％,12.3
2649729N1053,ケトプロフェン,３％１ｇ,セクタークリーム３％,4.8
2649729Q1041,ケトプロフェン,３％１ｇ,セクターゲル３％,4.8
2649729Q2030,ケトプロフェン,３％１ｍＬ,セクターローション３％,4.8
2649729S1014,ケトプロフェン,１０ｃｍ×１４ｃｍ１枚,ケトプロフェン（３０ｍｇ）１０ｃｍ×１４ｃｍ貼付剤,11.9
2649729S1154,ケトプロフェン,１０ｃｍ×１４ｃｍ１枚,モーラスパップ３０ｍｇ,17.1
2649729S1189,ケトプロフェン,１０ｃｍ×１４ｃｍ１枚,ミルタックスパップ３０ｍｇ,17.1
2649729S2010,ケトプロフェン,７ｃｍ×１０ｃｍ１枚,ケトプロフェン（２０ｍｇ）７ｃｍ×１０ｃｍ貼付剤,12.3
2649729S2169,ケトプロフェン,７ｃｍ×１０ｃｍ１枚,モーラステープ２０ｍｇ,19.3
2649729S2185,ケトプロフェン,７ｃｍ×１０ｃｍ１枚,ケトプロフェンテープ２０ｍｇ「ラクール」,12.3
2649729S2240,ケトプロフェン,７ｃｍ×１０ｃｍ１枚,ケトプロフェンテープ２０ｍｇ「ＳＮ」,18.0
2649729S3017,ケトプロフェン,１０ｃｍ×１４ｃｍ１枚,ケトプロフェン（４０ｍｇ）１０ｃｍ×１４ｃｍ貼付剤,17.1
2649729S3084,ケトプロフェン,１０ｃｍ×１４ｃｍ１枚,モーラステープＬ４０ｍｇ,28.6
2649729S3092,ケトプロフェン,１０ｃｍ×１４ｃｍ１枚,ケトプロフェンテープ４０ｍｇ「ラクール」,17.1
2649729S3173,ケトプロフェン,１０ｃｍ×１４ｃｍ１枚,ケトプロフェンテープ４０ｍｇ「ＳＮ」,25.7
2649729S4013,ケトプロフェン,２０ｃｍ×１４ｃｍ１枚,ケトプロフェン（６０ｍｇ）２０ｃｍ×１４ｃｍ貼付剤,17.1
2649729S4030,ケトプロフェン,２０ｃｍ×１４ｃｍ１枚,モーラスパップ６０ｍｇ,22.5
2649729S5010,ケトプロフェン,１０ｃｍ×１４ｃｍ１枚,ケトプロフェン（１２０ｍｇ）１０ｃｍ×１４ｃｍ貼付剤,17.1
2649729S5028,ケトプロフェン,１０ｃｍ×１４ｃｍ１枚,モーラスパップＸＲ１２０ｍｇ,29.7
2649729S6024,ケトプロフェン,２０ｃｍ×１４ｃｍ１枚,モーラスパップＸＲ２４０ｍｇ,44.7
2649730M1069,ピロキシカム,０．５％１ｇ,バキソ軟膏０．５％,6.2
2649731M1071,フェルビナク,３％１ｇ,ナパゲルン軟膏３％,4.8
2649731M1098,フェルビナク,３％１ｇ,フェルビナクスチック軟膏３％「三笠」,4.8
2649731N1034,フェルビナク,３％１ｇ,ナパゲルンクリーム３％,4.8
2649731Q1014,フェルビナク,３％１ｍＬ,フェルビナク３％ローション,2.8
2649731Q1065,フェルビナク,３％１ｍＬ,ナパゲルンローション３％,4.8
2649731R1036,フェルビナク,３％１ｍＬ,フェルビナク外用ポンプスプレー３％「ラクール」,5.3
2649731R1044,フェルビナク,３％１ｍＬ,フェルビナク外用ポンプスプレー３％「三笠」,5.3
2649731S1143,フェルビナク,１０ｃｍ×１４ｃｍ１枚,セルタッチパップ７０,17.1
2649731S1178,フェルビナク,１０ｃｍ×１４ｃｍ１枚,フェルビナクテープ７０ｍｇ「ＥＭＥＣ」,14.0
2649731S1232,フェルビナク,１０ｃｍ×１４ｃｍ１枚,セルタッチテープ７０,17.1
2649731S1259,フェルビナク,１０ｃｍ×１４ｃｍ１枚,フェルビナクパップ７０ｍｇ「ＮＰ」,14.0
2649731S1267,フェルビナク,１０ｃｍ×１４ｃｍ１枚,フェルビナクパップ７０ｍｇ「ラクール」,14.0
2649731S1275,フェルビナク,１０ｃｍ×１４ｃｍ１枚,フェルビナクパップ７０ｍｇ「東光」,14.0
2649731S1283,フェルビナク,１０ｃｍ×１４ｃｍ１枚,フェルビナクパップ７０ｍｇ「サワイ」,14.0
2649731S1291,フェルビナク,１０ｃｍ×１４ｃｍ１枚,フェルビナクパップ７０ｍｇ「ユートク」,14.0
2649731S1313,フェルビナク,１０ｃｍ×１４ｃｍ１枚,フェルビナクパップ７０ｍｇ「タイホウ」,14.0
2649731S1321,フェルビナク,１０ｃｍ×１４ｃｍ１枚,フェルビナクテープ７０ｍｇ「久光」,14.0
2649731S1330,フェルビナク,１０ｃｍ×１４ｃｍ１枚,フェルビナクテープ７０ｍｇ「三笠」,14.0
2649731S1348,フェルビナク,１０ｃｍ×１４ｃｍ１枚,フェルビナクテープ７０ｍｇ「ＮＰ」,14.0
2649731S2018,フェルビナク,７ｃｍ×１０ｃｍ１枚,フェルビナク（３５ｍｇ）７ｃｍ×１０ｃｍ貼付剤,9.9
2649731S3014,フェルビナク,２０ｃｍ×１４ｃｍ１枚,フェルビナク（１４０ｍｇ）２０ｃｍ×１４ｃｍ貼付剤,17.1
2649731S3022,フェルビナク,２０ｃｍ×１４ｃｍ１枚,セルタッチパップ１４０,19.7
2649732S1130,フルルビプロフェン,１０ｃｍ×１４ｃｍ１枚,アドフィードパップ４０ｍｇ,17.1
2649732S1164,フルルビプロフェン,１０ｃｍ×１４ｃｍ１枚,ゼポラスパップ４０ｍｇ,16.2
2649732S1199,フルルビプロフェン,１０ｃｍ×１４ｃｍ１枚,フルルバンパップ４０ｍｇ,17.1
2649732S2047,フルルビプロフェン,１０ｃｍ×１４ｃｍ１枚,ゼポラステープ４０ｍｇ,16.2
2649732S2055,フルルビプロフェン,１０ｃｍ×１４ｃｍ１枚,ヤクバンテープ４０ｍｇ,17.1
2649732S2071,フルルビプロフェン,１０ｃｍ×１４ｃｍ１枚,フルルビプロフェンテープ４０ｍｇ「ＱＱ」,13.1
2649732S3043,フルルビプロフェン,７ｃｍ×１０ｃｍ１枚,ゼポラステープ２０ｍｇ,10.8
2649732S3051,フルルビプロフェン,７ｃｍ×１０ｃｍ１枚,ヤクバンテープ２０ｍｇ,12.1
2649732S3086,フルルビプロフェン,７ｃｍ×１０ｃｍ１枚,フルルビプロフェンテープ２０ｍｇ「ＱＱ」,8.1
2649732S6026,フルルビプロフェン,１５ｃｍ×１４ｃｍ１枚,ヤクバンテープ６０ｍｇ,17.1
2649734N1011,ジクロフェナクナトリウム,１％１ｇ,ジクロフェナクナトリウム１％クリーム,3.3
2649734Q1018,ジクロフェナクナトリウム,１％１ｇ,ジクロフェナクナトリウム１％ゲル,3.3
2649734Q1050,ジクロフェナクナトリウム,１％１ｇ,ナボールゲル１％,5.5
2649734Q1069,ジクロフェナクナトリウム,１％１ｇ,ボルタレンゲル１％,3.8
2649734Q2014,ジクロフェナクナトリウム,１％１ｇ,ジクロフェナクナトリウム１％ローション,3.3
2649734Q2022,ジクロフェナクナトリウム,１％１ｇ,ボルタレンローション１％,3.8
2649734S1015,ジクロフェナクナトリウム,７ｃｍ×１０ｃｍ１枚,ジクロフェナクナトリウム（１５ｍｇ）７ｃｍ×１０ｃｍ貼付剤,11.1
2649734S1066,ジクロフェナクナトリウム,７ｃｍ×１０ｃｍ１枚,ナボールテープ１５ｍｇ,12.3
2649734S1074,ジクロフェナクナトリウム,７ｃｍ×１０ｃｍ１枚,ボルタレンテープ１５ｍｇ,12.3
2649734S2011,ジクロフェナクナトリウム,１０ｃｍ×１４ｃｍ１枚,ジクロフェナクナトリウム（３０ｍｇ）１０ｃｍ×１４ｃｍ貼付剤,12.4
2649734S2046,ジクロフェナクナトリウム,１０ｃｍ×１４ｃｍ１枚,ジクロフェナクナトリウムテープ３０ｍｇ「テイコク」,17.1
2649734S2054,ジクロフェナクナトリウム,１０ｃｍ×１４ｃｍ１枚,ジクロフェナクナトリウムテープ３０ｍｇ「ユートク」,17.1
2649734S2062,ジクロフェナクナトリウム,１０ｃｍ×１４ｃｍ１枚,ナボールテープＬ３０ｍｇ,18.3
2649734S2070,ジクロフェナクナトリウム,１０ｃｍ×１４ｃｍ１枚,ボルタレンテープ３０ｍｇ,17.1
2649734S2097,ジクロフェナクナトリウム,１０ｃｍ×１４ｃｍ１枚,ジクロフェナクＮａテープ３０ｍｇ「ラクール」,17.1
2649734S2100,ジクロフェナクナトリウム,１０ｃｍ×１４ｃｍ１枚,ジクロフェナクＮａテープ３０ｍｇ「トーワ」,17.1
2649734S2119,ジクロフェナクナトリウム,１０ｃｍ×１４ｃｍ１枚,ジクロフェナクＮａテープ３０ｍｇ「日医工」,17.1
2649734S2127,ジクロフェナクナトリウム,１０ｃｍ×１４ｃｍ１枚,ジクロフェナクＮａテープ３０ｍｇ「日本臓器」,17.1
2649734S2143,ジクロフェナクナトリウム,１０ｃｍ×１４ｃｍ１枚,ジクロフェナクナトリウムテープ３０ｍｇ「ＮＰ」,17.1
2649734S2151,ジクロフェナクナトリウム,１０ｃｍ×１４ｃｍ１枚,ジクロフェナクナトリウムテープ３０ｍｇ「三和」,17.1
2649734S3018,ジクロフェナクナトリウム,７ｃｍ×１０ｃｍ１枚,ジクロフェナクナトリウム（７０ｍｇ）７ｃｍ×１０ｃｍ貼付剤,11.1
2649734S3042,ジクロフェナクナトリウム,７ｃｍ×１０ｃｍ１枚,ナボールパップ７０ｍｇ,12.3
2649734S4049,ジクロフェナクナトリウム,１０ｃｍ×１４ｃｍ１枚,ナボールパップ１４０ｍｇ,18.3
2649734S4065,ジクロフェナクナトリウム,１０ｃｍ×１４ｃｍ１枚,ジクロフェナクＮａパップ１４０ｍｇ「日本臓器」,17.1
2649734S4073,ジクロフェナクナトリウム,１０ｃｍ×１４ｃｍ１枚,ジクロフェナクＮａパップ１４０ｍｇ「ラクール」,17.1
2649734S5029,ジクロフェナクナトリウム,２０ｃｍ×１４ｃｍ１枚,ジクロフェナクＮａパップ２８０ｍｇ「ラクール」,24.3
2649735Q1020,ロキソプロフェンナトリウム水和物,１％１ｇ,ロキソニンゲル１％,3.0
2649735Q1039,ロキソプロフェンナトリウム水和物,１％１ｇ,ロキソプロフェンＮａゲル１％「ＪＧ」,2.3
2649735Q1047,ロキソプロフェンナトリウム水和物,１％１ｇ,ロキソプロフェンＮａゲル１％「ＮＰ」,2.3
2649735Q1055,ロキソプロフェンナトリウム水和物,１％１ｇ,ロキソプロフェンＮａゲル１％「ラクール」,2.3
2649735R1026,ロキソプロフェンナトリウム水和物,１％１ｇ,ロキソプロフェンＮａ外用ポンプスプレー１％「ＴＣＫ」,5.4
2649735R1034,ロキソプロフェンナトリウム水和物,１％１ｇ,ロキソプロフェンＮａ外用ポンプスプレー１％「ＹＤ」,5.4
2649735S1028,ロキソプロフェンナトリウム水和物,１０ｃｍ×１４ｃｍ１枚,ロキソニンパップ１００ｍｇ,18.4
2649735S1036,ロキソプロフェンナトリウム水和物,１０ｃｍ×１４ｃｍ１枚,ロキソプロフェンＮａパップ１００ｍｇ「ＪＧ」,17.1
2649735S1052,ロキソプロフェンナトリウム水和物,１０ｃｍ×１４ｃｍ１枚,ロキソプロフェンＮａパップ１００ｍｇ「ＮＰ」,17.1
2649735S1060,ロキソプロフェンナトリウム水和物,１０ｃｍ×１４ｃｍ１枚,ロキソプロフェンＮａパップ１００ｍｇ「ＹＤ」,17.1
2649735S1079,ロキソプロフェンナトリウム水和物,１０ｃｍ×１４ｃｍ１枚,ロキソプロフェンＮａパップ１００ｍｇ「杏林」,17.1
2649735S1087,ロキソプロフェンナトリウム水和物,１０ｃｍ×１４ｃｍ１枚,ロキソプロフェンＮａパップ１００ｍｇ「三和」,17.1
2649735S1095,ロキソプロフェンナトリウム水和物,１０ｃｍ×１４ｃｍ１枚,ロキソプロフェンＮａパップ１００ｍｇ「タカタ」,19.4
2649735S1109,ロキソプロフェンナトリウム水和物,１０ｃｍ×１４ｃｍ１枚,ロキソプロフェンＮａパップ１００ｍｇ「トーワ」,17.1
2649735S1117,ロキソプロフェンナトリウム水和物,１０ｃｍ×１４ｃｍ１枚,ロキソプロフェンＮａパップ１００ｍｇ「三笠」,17.1
2649735S1125,ロキソプロフェンナトリウム水和物,１０ｃｍ×１４ｃｍ１枚,ロキソプロフェンナトリウムパップ１００ｍｇ「ケミファ」,17.1
2649735S1133,ロキソプロフェンナトリウム水和物,１０ｃｍ×１４ｃｍ１枚,ロキソプロフェンナトリウムパップ１００ｍｇ「日医工」,17.1
2649735S1150,ロキソプロフェンナトリウム水和物,１０ｃｍ×１４ｃｍ１枚,ロキソプロフェンＮａパップ１００ｍｇ「テイコク」,17.1
2649735S1168,ロキソプロフェンナトリウム水和物,１０ｃｍ×１４ｃｍ１枚,ロキソプロフェンＮａパップ１００ｍｇ「ＱＱ」,17.1
2649735S1176,ロキソプロフェンナトリウム水和物,１０ｃｍ×１４ｃｍ１枚,ロキソプロフェンＮａパップ１００ｍｇ「ラクール」,17.1
2649735S2016,ロキソプロフェンナトリウム水和物,７ｃｍ×１０ｃｍ１枚,ロキソプロフェンナトリウム（５０ｍｇ）７ｃｍ×１０ｃｍ貼付剤,12.3
2649735S2024,ロキソプロフェンナトリウム水和物,７ｃｍ×１０ｃｍ１枚,ロキソニンテープ５０ｍｇ,12.9
2649735S2083,ロキソプロフェンナトリウム水和物,７ｃｍ×１０ｃｍ１枚,ロキソプロフェンＮａテープ５０ｍｇ「ＮＰ」,12.9
2649735S2237,ロキソプロフェンナトリウム水和物,７ｃｍ×１０ｃｍ１枚,ロキソプロフェンナトリウムテープ５０ｍｇ「タイホウ」,12.3
2649735S2261,ロキソプロフェンナトリウム水和物,７ｃｍ×１０ｃｍ１枚,ロキソプロフェンＮａテープ５０ｍｇ「三友」,12.3
2649735S3020,ロキソプロフェンナトリウム水和物,１０ｃｍ×１４ｃｍ１枚,ロキソニンテープ１００ｍｇ,18.4
2649735S3055,ロキソプロフェンナトリウム水和物,１０ｃｍ×１４ｃｍ１枚,ロキソプロフェンＮａテープ１００ｍｇ「ＦＦＰ」,17.1
2649735S3063,ロキソプロフェンナトリウム水和物,１０ｃｍ×１４ｃｍ１枚,ロキソプロフェンＮａテープ１００ｍｇ「ＪＧ」,17.1
2649735S3080,ロキソプロフェンナトリウム水和物,１０ｃｍ×１４ｃｍ１枚,ロキソプロフェンＮａテープ１００ｍｇ「ＮＰ」,17.1
2649735S3110,ロキソプロフェンナトリウム水和物,１０ｃｍ×１４ｃｍ１枚,ロキソプロフェンＮａテープ１００ｍｇ「ＹＤ」,17.1
2649735S3128,ロキソプロフェンナトリウム水和物,１０ｃｍ×１４ｃｍ１枚,ロキソプロフェンＮａテープ１００ｍｇ「アメル」,17.1
2649735S3136,ロキソプロフェンナトリウム水和物,１０ｃｍ×１４ｃｍ１枚,ロキソプロフェンＮａテープ１００ｍｇ「科研」,17.1
2649735S3144,ロキソプロフェンナトリウム水和物,１０ｃｍ×１４ｃｍ１枚,ロキソプロフェンＮａテープ１００ｍｇ「杏林」,17.1
2649735S3152,ロキソプロフェンナトリウム水和物,１０ｃｍ×１４ｃｍ１枚,ロキソプロフェンＮａテープ１００ｍｇ「三和」,17.1
2649735S3160,ロキソプロフェンナトリウム水和物,１０ｃｍ×１４ｃｍ１枚,ロキソプロフェンＮａテープ１００ｍｇ「タカタ」,19.4
2649735S3179,ロキソプロフェンナトリウム水和物,１０ｃｍ×１４ｃｍ１枚,ロキソプロフェンＮａテープ１００ｍｇ「トーワ」,17.1
2649735S3195,ロキソプロフェンナトリウム水和物,１０ｃｍ×１４ｃｍ１枚,ロキソプロフェンＮａテープ１００ｍｇ「三笠」,17.1
2649735S3209,ロキソプロフェンナトリウム水和物,１０ｃｍ×１４ｃｍ１枚,ロキソプロフェンＮａテープ１００ｍｇ「ユートク」,17.1
2649735S3217,ロキソプロフェンナトリウム水和物,１０ｃｍ×１４ｃｍ１枚,ロキソプロフェンＮａテープ１００ｍｇ「ラクール」,17.1
2649735S3225,ロキソプロフェンナトリウム水和物,１０ｃｍ×１４ｃｍ１枚,ロキソプロフェンナトリウムテープ１００ｍｇ「ケミファ」,17.1
2649735S3233,ロキソプロフェンナトリウム水和物,１０ｃｍ×１４ｃｍ１枚,ロキソプロフェンナトリウムテープ１００ｍｇ「タイホウ」,17.1
2649735S3241,ロキソプロフェンナトリウム水和物,１０ｃｍ×１４ｃｍ１枚,ロキソプロフェンナトリウムテープ１００ｍｇ「日医工」,17.1
2649735S3268,ロキソプロフェンナトリウム水和物,１０ｃｍ×１４ｃｍ１枚,ロキソプロフェンＮａテープ１００ｍｇ「三友」,17.1
2649735S3276,ロキソプロフェンナトリウム水和物,１０ｃｍ×１４ｃｍ１枚,ロキソプロフェンＮａテープ１００ｍｇ「久光」,17.1
2649735S3284,ロキソプロフェンナトリウム水和物,１０ｃｍ×１４ｃｍ１枚,ロキソプロフェンＮａテープ１００ｍｇ「ＱＱ」,17.1
2649735S3292,ロキソプロフェンナトリウム水和物,１０ｃｍ×１４ｃｍ１枚,ロキソプロフェンＮａテープ１００ｍｇ「ＤＳＥＰ」,17.1
2649735S3306,ロキソプロフェンナトリウム水和物,１０ｃｍ×１４ｃｍ１枚,ロキソプロフェンＮａテープ１００ｍｇ「ＴＷ」,17.1
2649735S4027,ロキソプロフェンナトリウム水和物,２０ｃｍ×１４ｃｍ１枚,ロキソプロフェンＮａパップ２００ｍｇ「三笠」,27.5
2649735S4035,ロキソプロフェンナトリウム水和物,２０ｃｍ×１４ｃｍ１枚,ロキソプロフェンＮａパップ２００ｍｇ「ラクール」,27.5
2649800N1029,ヒドロコルチゾン・クロタミトン,１ｇ,オイラックスＨクリーム,14.4
2649801M1028,デキサメタゾン・脱脂大豆乾留タール,１ｇ,グリメサゾン軟膏,26.8
2649803X1015,アクリノール・チンク油,１ｇ,アクリノール・チンク油,6.6
2649804X1010,フェノール・亜鉛華リニメント,１０ｇ,フェノール・亜鉛華リニメント,13.3
2649804X1109,フェノール・亜鉛華リニメント,１０ｇ,フェノール・亜鉛華リニメント〈ハチ〉,15.4
2649804X1192,フェノール・亜鉛華リニメント,１０ｇ,フェノール・亜鉛華リニメント「ニッコー」,20.3
2649804X1206,フェノール・亜鉛華リニメント,１０ｇ,カチリ「ヨシダ」,30.5
2649805M1026,トコフェロール・ビタミンＡ油,１ｇ,ユベラ軟膏,2.5
2649843S1039,パップ剤,１０ｇ,ＭＳ温シップ「タイホウ」,8.6
2649843S1055,パップ剤,１０ｇ,ＭＳ温シップ「タカミツ」,8.6
2649843S1071,パップ剤,１０ｇ,ラクール温シップ,8.6
2649852M1020,混合死菌製剤,１ｇ,エキザルベ,29.8
2649855Q1026,カラミン,１０ｍＬ,カラミンローション（丸石）,10.7
2649858M1036,サリチル酸メチル・グリチルレチン酸配合剤,１０ｇ,スチックゼノールＡ,38.4
2649865N1023,副腎エキス・ヘパリン類似物質配合剤,１ｇ,ゼスタッククリーム,5.5
2649866M1022,ヒドロコルチゾン酢酸エステル・フラジオマイシン配合剤,１ｇ,強力レスタミンコーチゾンコーワ軟膏,12.3
2649873M1030,紫雲膏,１ｇ,ツムラ紫雲膏,12.5
2649895S1028,パップ剤,１０ｇ,ＭＳ冷シップ「タイホウ」,8.6
2649895S1044,パップ剤,１０ｇ,ＭＳ冷シップ「タカミツ」,8.6
2649895S1052,パップ剤,１０ｇ,ラクール冷シップ,8.7
2649896S1022,エスフルルビプロフェン・ハッカ油,１０ｃｍ×１４ｃｍ１枚,ロコアテープ,35.4
2649950M1143,ヘパリン類似物質,１ｇ,ヒルドイドゲル０．３％,11.2
2649950M1178,ヘパリン類似物質,１ｇ,ヘパリン類似物質ゲル０．３％「アメル」,5.1
2649950M1208,ヘパリン類似物質,１ｇ,ヘパリン類似物質ゲル０．３％「日医工」,7.8
2649950M1216,ヘパリン類似物質,１ｇ,ヘパリン類似物質ゲル０．３％「ケンエー」,5.1
2649976X1012,タンニン酸,１ｇ,タンニン酸,11.5
2652700X1043,サリチル酸,１０ｇ,サリチル酸「ケンエー」,23.8
2652701M1025,サリチル酸,５％１０ｇ,５％サリチル酸ワセリン軟膏東豊,42.0
2652701M2021,サリチル酸,１０％１０ｇ,１０％サリチル酸ワセリン軟膏東豊,43.1
2653700X1016,チアントール,１０ｇ,チアントール,29.3
2654700X1013,モクタール,１０ｇ,モクタール,24.9
